5.07	0.704024	1.72359	-0.207521	0.463516
5.08	0.701974	1.7282	-0.202442	0.458315
5.09	0.699975	1.73275	-0.197329	0.453081
5.1	0.698027	1.73726	-0.192184	0.447815
5.11	0.696131	1.74171	-0.187007	0.442516
5.12	0.694287	1.74611	-0.181798	0.437185
5.13	0.692495	1.75045	-0.176558	0.431823
5.14	0.690756	1.75475	-0.171288	0.42643
5.15	0.68907	1.75898	-0.165988	0.421008
5.16	0.687437	1.76317	-0.160658	0.415555
5.17	0.685857	1.76729	-0.155299	0.410074
5.18	0.684331	1.77137	-0.149912	0.404565
5.19	0.682859	1.77538	-0.144498	0.399027
5.2	0.681441	1.77935	-0.139056	0.393462
5.21	0.680078	1.78325	-0.133587	0.38787
5.22	0.678769	1.7871	-0.128092	0.382252
5.23	0.677516	1.7909	-0.122572	0.376608
5.24	0.676318	1.79464	-0.117026	0.370939
5.25	0.675175	1.79832	-0.111456	0.365246
5.26	0.674089	1.80194	-0.105862	0.359528
5.27	0.673058	1.80551	-0.100245	0.353787
5.28	0.672084	1.80902	-0.0946054	0.348023
5.29	0.671166	1.81247	-0.0889433	0.342237
5.3	0.670305	1.81586	-0.0832597	0.336429
5.31	0.669501	1.8192	-0.077555	0.3306
5.32	0.668754	1.82247	-0.0718299	0.324751
5.33	0.668064	1.82569	-0.0660849	0.318881
5.34	0.667432	1.82885	-0.0603206	0.312992
5.35	0.666858	1.83195	-0.0545376	0.307084
5.36	0.666342	1.83499	-0.0487365	0.301158
5.37	0.665883	1.83797	-0.0429179	0.295214
5.38	0.665483	1.8409	-0.0370824	0.289254
5.39	0.665142	1.84376	-0.0312306	0.283276
5.4	0.664859	1.84656	-0.0253629	0.277283
5.41	0.664635	1.84931	-0.0194802	0.271275
5.42	0.664469	1.85199	-0.0135829	0.265252
5.43	0.664363	1.85461	-0.00767166	0.259215
5.44	0.664316	1.85717	-0.00174707	0.253164
5.45	0.664328	1.85967	0.00419027	0.247101
5.46	0.6644	1.86211	0.0101397	0.241025
5.47	0.664531	1.86449	0.0161008	0.234937
5.48	0.664722	1.86681	0.0220727	0.228839
5.49	0.664972	1.86907	0.028055	0.22273
5.5	0.665283	1.87127	0.034047	0.216611
5.51	0.665653	1.8734	0.0400481	0.210483
5.52	0.666084	1.87548	0.0460577	0.204347
5.53	0.666575	1.87749	0.0520752	0.198202
