0.95	3.89905
0.96	3.89931
0.97	3.89956
0.98	3.8998
0.99	3.90003
1	3.90025
1.01	3.90046
1.02	3.90066
1.03	3.90085
1.04	3.90103
1.05	3.9012
1.06	3.90137
1.07	3.90152
1.08	3.90168
1.09	3.90182
1.1	3.90196
1.11	3.90209
1.12	3.90221
1.13	3.90233
1.14	3.90245
1.15	3.90256
1.16	3.90266
1.17	3.90276
1.18	3.90286
1.19	3.90295
1.2	3.90304
1.21	3.90312
1.22	3.9032
1.23	3.90327
1.24	3.90335
1.25	3.90341
1.26	3.90348
1.27	3.90354
1.28	3.9036
1.29	3.90366
1.3	3.90372
1.31	3.90377
1.32	3.90382
1.33	3.90387
1.34	3.90391
1.35	3.90395
1.36	3.904
1.37	3.90404
1.38	3.90407
1.39	3.90411
1.4	3.90414
1.41	3.90418
1.42	3.90421
1.43	3.90424
1.44	3.90427
1.45	3.90429
1.46	3.90432
1.47	3.90435
1.48	3.90437
1.49	3.90439
1.5	3.90441
1.51	3.90444
1.52	3.90445
1.53	3.90447
1.54	3.90449
1.55	3.90451
1.56	3.90453
1.57	3.90454
1.58	3.90456
1.59	3.90457
